artist_id,artist_name
8333,Pablo Ribot
9323,Lucas Gonze
9328,George P. Watson
5933,h.
9332,Sljk
4069,Meme
9339,Sontag Shogun
9342,Daramone
9344,Gina Artworth
9348,Lessazo
9349,Throw Panda Bat
9378,Dubosmium
9380,i'dawn
9383,Northbound
9384,De nieuwe vrolijkheid
9393,Chuck Prophet and Mission Express
9395,Jay Martinez
8695,Metatron
9397,Bomarr
9398,Neeva
9288,Liam Stewart
9400,Jonah Dempcy
9402,The Insider
9403,UltraCat
9406,Tony Castles
9264,Uton
12224,Texture & Morphamish
9417,Krestovsky
9433,Velcro Lewis Group
9439,Persephone's Bees
9438,Winter Drones
519,Brian Wilson Shock Treatment
8671,Hiiragi Fukuda
9447,Stonewall Jackson
9449,Kido
9451,Pariah Qarey
9448,Behold! The Living Corpse
9460,Indie Art Wedding
9467,Sustainer
9469,Solid-M
9473,Werken
9472,Emil Klotzsch
9470,Sutekh
9474,Emanuele Errante
919,Kingface
9525,Krumble
8586,Liar
9512,Mt. Gigantic
9523,Computer Magic
9538,Duke Hugh
9544,Prince's Orchestra
9545,Edison Male Quartette
9546,Victor Mixed Chorus
9547,Haydn Quartet
9548,Francis J. Lapitino
9549,Lewis James
9550,Harry MacDonough
9551,Byron G. Harlan
9552,Steve Porter
9553,Trinity Choir
9554,John McCormack and William Reitz
9543,Ernest Hare
9756,Victor Herbert Orchestra
9556,Trinity Quartet
9557,Anonymous
9558,Navada Van der Veer
9562,The Re-Stoned
9568,Albert Glasser
9573,Sycamore Drive
9529,Adam & Alma
9532,E.lebleu vs. Plug
9580,E.lebleu
9581,madmaid
9585,Kanji Kinetic
9586,MHV
9588,Echo Lali
9526,Fancy Mike
9527,Raw Stiles
9595,Travis Taylor (feat. Emily Vella)
9597,Marc Hoogstad
9598,Jordan Gladstone (feat. Bros. DeVries)
9599,Henri Thomas
9601,Ben DeVries
9594,Will Heikoop
9602,Karianne Pasma
9603,Snowy O. McSnowerson and the Oh So Snowly Snowers
9604,Aaron DeVries (feat. Ben DeVries)
9605,Seth Partridge
9606,Leah Morrow
9607,Travis Taylor
9608,Enots (feat. Davey Von Stone)
9609,Jordan Gladstone
9617,Parting Gifts
9623,The Corin Tucker Band
9575,Replikas
9641,Brogan Bentley
9362,Norman Creed
9643,Melmono
8952,Vitalis Popoff
9644,Izmar
9645,Taschenrechnermusikant
9646,Thompson & Kuhl
9366,DjCode
9647,The Unique Matter
9648,Stratoliner
9649,Anakord
9651,Johnny Hawaii
9655,So I'm Jo
9654,Gabriela Parra
9657,Makkadessia
9658,Himan
9659,Frank Biedermann
9656,New Delhi FM
9661,Zeno
8392,Weyes Blood
9733,Purling Hiss
9742,Tre Orsi
9744,Funny Cry Happy
9690,Motorama
6940,Dragan Espenschied
9768,Los Cuatrocientos Golpes
9769,Lido Pimienta
1761,Proviant Audio
9772,Francesco Lettera
9773,Eagle Nebula
9774,Tom Ackleberg
9775,Deto And Gleam
9776,John Ming
9777,Pembls
9779,Lomovolokno
9782,Musetta
9783,Nazzareno Zacconi
9784,Fabryka
9786,Seralf
16208,Container (Dharmasound)
9793,ENEG
9795,CdP
9801,Audiotoolz
9802,Digital drug
9803,Wrekkerz vs Audiotoolz
9804,Freestep
9805,Beatstar
9806,Pattern Industries
5217,Evgeny Grinko
9814,mGee
9836,Rully Shabara & Wukir Suryadi
9837,Kelelawar Malam
9838,Belajar Membunuh
9839,Coffin Cadillac
9840,A Sistem Rijek?!
9513,A.L.I.C.E
9841,Nervous Breakdown
9842,Papa Onta Cult
9843,Raden Anom Prakoso
9844,World Nasty Anarchy
9852,Cobra (avec logo panthère)
9863,From This Accident
9864,The Classic Cluster
9865,Social Black Yelling
9866,Rest In Pain
9867,Bersekutu Dengan Disco
9868,Chamberlain
9869,Twelve Insomnia
9870,Karbala Bukan Fatamorgana
9874,Ten Digit Army
9018,Björn & Gorden
9884,Ga'an
9886,Voy a Explotar
9887,Prin' La Lá
9888,Ulises Hadjis
9889,Javiera Mena
9890,Juanita y los Feos
9582,Jóvenes y Sexys
9892,Afrodita
9893,Teleradio Donoso
9894,Joe Crepúsculo
9895,Juan Son
9896,Nubes En Mi Casa
9897,Jessy Bulbo
9898,Turbopótamos
9899,Album
9902,Hello Seahorse!
9903,Manos De Topo
7798,El Remolón
9933,Electronischebasisgeluide
9934,Hot Fire
9936,Kohlensaure
9937,Lata
9941,Nakatano
6441,Coolzey
9947,NanowaR Of Steel
9948,Dead Poets
9949,Mik le Désaxé & YuAir
9950,Architect 25
9957,Colin Shaddick & Roger Nicholls
9958,The Chamber Strings
1288,Nikki Sudden
9633,The Toothaches
9965,Ari-Up & The True Warriors
4,Nicky Cook
9976,Lockerbie
9939,mildtape
9986,Panta Rei
9989,Mario Garcia
9990,Yves Rakotomalala
9991,Art Boys Collection
9994,Starring
10001,Nick Rivera
9985,Gino Pertot
10019,voyageurs
10042,Splatinum
10044,Horse Feathers
10045,Yuni In Taxco
10046,Bryan John Appleby
10047,Dirty Projectors
10050,Say Hi
10053,Frikstailers
10048,Dale Earnhardt Jr. Jr.
8024,Coliseum
10049,LaRue
10054,The Love Language
5822,David Bazan
10056,The Walkmen
10058,Ra Ra Riot
10059,Narrows
10068,VİYA
10071,East of Borneo
9564,Audio K
10051,The Black Angels
10075,Boy & The Echo Choir
9675,Julien Mier
10076,Shigeto
10077,Dubalizer
10079,Giggs
10080,Mathias Schaffhaeuser
6477,Neon Indian
10090,Visqueen
10091,Wavves
10092,Slacktone
10093,The Missionary Position
10099,Terrakota
10107,The Carrier Wave
8419,Albert Beger
6688,Tokyo Police Club
10115,Jaill
10119,Roscoe Mitchell
10120,Jerome Bourdellon/Thomas Buckner/Dalila Khatir/Roscoe Mitchell
10144,Croxford/Andrews
10157,Inca Gold
10175,Fergus & Geronimo
10182,Fishtank Ensemble
10192,Colin L. Orchestra
10196,Caballo & the Mothafu Kings
10197,Sans Blanc
10199,Guitar Lightnin Lee and His Thunder Band
646,Die Rotzz
10204,Groove Armada
10205,James Curd
10212,Jam Messengers
10213,Hobosexual
10214,Sea Of Cortez
10215,A Million Years Ago
10216,Cloud Cult
6169,Phantogram
10221,Bear In Heaven
10223,Robot Comes To Me
10224,Robot comes to me + k. schools + bng
10229,Chicken Jones
10230,Akathasquid
10231,Katrah-Quey ft. dj Alekzander
10250,Two Prong
10251,Jimmy Cousins
10254,µB
10255,chunter
10256,Feryl
10257,fluidvolt
5520,The J. Arthur Keenes Band
10263,Demetri Tashie
10265,D. Charles Speer
10268,Toy Sugar
10270,East Of The Wall
983,Made Out Of Babies
10271,Tiger Flowers
10272,Black Anvil
10273,Naam
10275,Meek is Murder
10276,The Binary Code
10277,Castevet
10278,Hung
10279,Pyrrhon
10280,Mutant Supremacy
10281,Incendiary
10283,The Ghost In Black And White
10284,Wetnurse
10285,Moth Eater
10286,Hull
10287,The Austerity Program
10288,Defeatist
10289,Goes Cube
10290,Krallice
10294,Empyreon
10291,Abacinate
10292,IKILLYA
10293,Atakke
7818,lobait
10298,Jordi Fresco
10327,Lucy Foley
10333,Workdogs
10200,Human Resources
10344,The Goner
10345,Least Carpet
10349,dronæment
10350,Michael House
10351,The Moot
10352,Charlie Burgess
4349,René Vis
10353,Flo and Eline
1874,Archbishop Jason Polland
10354,"Miller, Schletty, Thomas, and Gómez"
10355,Paza Rahm
10356,Aleksi Eeben
10357,8-Bit Ninjas
10296,Monk Turner + Fascinoma
10360,Black Bear Combo
10391,Milisi Kecoa
10393,I Drug Moy Gruzovik...
10394,The Echelon Effect
10397,Rolemusic
10407,Federsen
9635,Kromatic
10408,Joltask
8111,Photophob
10409,helix nebula
10410,The Gasman
10411,freund der familie
10412,Zoltan Solomon
10414,Miretz
10415,Emah
10419,Future Sound Of Petržalka
10418,Nisiru
10420,Michael Kelso
10421,Burning Boy
10422,DrGy
10423,Foolk
10424,Influenza
10456,Jeremy Macachor
1227,Silver Abuse
10467,2NRO8OT
10469,Plusplus
10475,Occult Detective Club
10471,Chris Forsyth + The Paranoid Cat Band
10487,James Irwin
10575,DOM 65
10576,Whitehorse
10577,Federale
10578,The Rusty Bells
6449,The Dalai Lama Rama Fa Fa Fa
10579,Ostrich Tuning
4113,Alone in 1982
6456,Call Me Loretta
6454,Cotton Club
6463,Moloko Velocet
10580,Pete International Airport
10582,The Cobblestones
10583,Miss Emma
10585,Christian Bland & The Revelators
10586,George
4110,Recife
4102,The Chemistry Set
10587,Dan Alfresco & Savage
10588,Treasure Maps
4115,The Koolaid Electric Company
6452,All in the Golden Afternoon
10589,The Dead Mantra
10590,Antiphon
10591,Earsmack
10592,Erin Dingle
10593,Poorpot
10598,The Endtables
6634,"Miriam Fried, violin; Jonathan Biss, piano"
598,Mike Cooper
10616,Females
1586,Stephen Vitiello
10637,Stephan Siebert
10630,A Far Cry
10650,Stickers
10652,Rabbits
10654,Tapes 'N' Tapes
10656,Foster The People
10633,"Randall Scarlata, baritone/Jennifer Aylmer, soprano/Laura Ward, piano"
10669,Musicians from the Ravinia Festival Stean's Institute
10675,"Dora Seres, flute and Emese Mali, piano"
10667,Nash Ensemble
10671,"Wendy Warner, cello; Eileen Buck, piano"
10673,Trio Mediaeval
10649,Lemolo
10666,Golden Blondes
10668,Väsen
6144,Destroyer
10670,The Joy Formidable
9045,The Head And The Heart
10684,Wild Flag
10687,Grouplove
10642,"Corey Cerovsek, violin; Paavali Jumppanen, piano"
10646,The Concert
10700,13adluck & uh-oh
3598,Shorthand Phonetics
10701,Moon & Sun
9101,KASHKA
10702,Cavanaugh
10703,Palloc
10704,Danish Daycare
10705,AXMusique
10709,Miri
10710,Mammút
10711,Kimono
10713,Who Knew
10714,S. H. Draumur
10717,Scott Fields
10718,The Paperhead
10726,Wonderful
10729,Frightened Rabbit
10730,Seabear
9959,Broken Social Scene
10731,Capsula
10732,Film School
10734,Lesbian
10735,Augustines
10753,Campfire OK
10736,The Extra Lens
10738,Deer Tick
10739,Bloodgroup
10741,The Hundred In The Hands
10742,DeVotchKa
10743,Adam Haworth Stephens
10744,Sugar Sugar Sugar
10745,Beat Connection
10746,Dice
10747,Dr. Dog
10748,Of Montreal
10749,Best Coast
10750,Smooth Sailing
10751,Metal Chocolates
10752,Wow and Flutter
10773,Marco Mahler
10775,La Barca de Sua
10778,The United States Army Old Guard Fife and Drum Corps
10779,Eric Skiff
10802,Albert Benzler and Fred Van Eps
10803,Come
10005,Blank Realm
10840,Pitman's Gramophone Course of
10841,Mild Maynyrd
10849,Swahili Blonde
10853,Overnight Lows
5514,Rotor Perdition
904,Jonathan Kane's February
10865,Elks
6192,Higgins
10869,Slumgum
10117,Clinical Archives Mix
10900,Clever Elsa
10903,Berlinist
10326,Ten Thousand Hours
10906,Lifeguards
10914,Copal
10919,Dominic Lash & Nate Wooley
10939,SCUO
10941,Geoffrey Burleson
10944,Tim Berne
10954,Verklighetens Folk
10955,Lucidikah & Awt
10956,Sam Desborough
10959,Fights Monsters
10961,Communicon
10962,Awt
10963,Biggiesmartypants
10990,Long Hair
479,Birds of Avalon
10994,Sonny Smith
11008,Spy Over There
8539,Pinklogik
11023,Cosmic Analog Ensemble
11024,Full Blush
8690,Texture
11031,Stray Dogg
11034,Lost Boy
11033,Hey Chica!
11036,We Ride Phantoms
11032,Cyané
11037,Los Savants
11038,Espíritus de Gante
11040,El Sagrado
11049,rugar
11050,A.M.U
11018,Cloudkicker
11078,mildtape & Ebsa
11079,Zeelab
11082,David Borden
11083,MIT Concert Choir
11103,Gogofski
11106,Chapelle 59
11107,Bluebrain
11108,exileFaker
2209,Tristan Perich
11110,Ten Thousand Free Men & Their Families
11111,Edward Shallow
11121,4mat
11123,Wet Mango
11126,NNNNNNNNNN
11135,The Meaner
6554,Oblivian Substanshall
11140,Peter Swimm
11147,Zen Albatross
11154,The Wyld Olde Souls
11156,Piccola Orchestra Gagarin
8030,White Fence
11162,Moon Unit
702,Enablers
3426,Prince Rama
11168,The Monochrome Set
10974,Waffle
11173,Avi Buffalo
11174,Pétur Ben
11175,Sindri Már Sigfússon
11176,Luck One
11177,Lay Low
11178,Matthew Dear
11180,Sun Airway
11182,Small Black
11183,The Radio Dept.
11184,Junip
11185,Mad Rad
11186,Wild Orchid Children
11187,Yellow Ostrich
11188,Tax And Leisure Corporation
4689,Pomegranates
11190,Joseph Giant
6004,Black Mountain
11192,Seapony
11193,Hollerado
11195,The People's Temple
11203,Bohumir Kryl
11202,Radical Dads
11209,Bush Tetras
11213,Frenic
11214,Joshua Watkins
11215,Hip Nothings
11217,A-Rec
11218,Stereoshape
8182,Riding Alone For Thousands Of Miles
11232,The Soft Moon
11236,MKRNI
11237,Aias
11241,Milgrom
11250,La
11255,Dyno Jamz
11258,Onry Ozzborn
11260,Sol
11262,Dolorean
11268,The Jayhawks
11269,Solvents
11270,Triumph of Lethargy Skinned Alive to Death
11271,Tennis
11272,Scribes
11276,Hi-Life Soundsystem
11277,Trombone Shorty
11278,Kimo Muraki
11280,Summer Babes
11281,Whalebones
11282,Eddie Spaghetti
11283,Kay Kay and his Weathered Underground
11285,The Cave Singers
11287,The Good Sin and 10.4 Rog
11288,Throne of Bone
11289,Smith Westerns
11290,Argonaut
11291,Macklemore and Ryan Lewis
11292,Gang Of Four
682,Earth
10683,Robbers On High Street
11298,Ice Age
11299,My Bubba & Mi
11301,Lüger
10386,bidibop
11302,Pika
11306,Os Trasnos De Moscoso
11313,New York Military Band and the American Quartet
11314,United States Marine Band
11340,Cautiva
11343,Flint Hayerr
11348,Dirk Becker
11349,Herbie Gaylord
11350,Daoud & Kristobal
11352,Szarruk
11354,Umbra Summi Nobis
11355,Malandrómeda
11356,The Pum'S
11357,Ey Lou Flynn
11359,Fuzzy Tunes
11360,Neo Bechstein
11368,Horiso
11371,zastranienie
11374,Milk Music
11375,White Life
11335,I Am Not Lefthanded
11333,Blake Teres
11380,The Brians
11386,Mr. Lif and Brass Menažeri
11388,Drew Grow & The Pastors' Wives
11389,Dancer & Prancer
11391,Belleruche
11392,The Young Evils
11394,Vetiver
11385,Spenza
11398,The Greenhornes
951,Les Savy Fav
11399,Daniel G. Harmann & The Trouble Starts
11400,Strand Of Oaks
11402,The Sonics
11243,X
11248,Legendary Oaks
6143,The Dears
10688,Balmorhea
10685,Fred Speakman
10682,Onra
10681,Breathe Owl Breath
9096,PS I Love You
10680,The Lighthouse and The Whaler
10679,Revolver
10678,Blueprint
10677,Wild Nothing
4932,The Curious Mystery
3365,Akron/Family
8018,Emerald Park
11418,Metalmorphosis
11423,Ljudske Potrebe
11428,Comptroller
11447,Moppi Ja Aivokurkiaiset
11455,Holy Strays
11459,Dirty Beaches
11460,Wet Hair
11464,Last July
11472,Casa Del Mirto
11476,Skeleton Hands
11483,Work Drugs
11494,Tomas Fujiwara & The Hook-Up Trio
11496,Fountains Of Wayne
11499,Boca Chica
11517,Ol
11520,Moa Pillar
11521,Nocow
11522,Save Slaves
11523,Appleyard
11526,Myown
11534,Milch of Source feat. EeL
9778,Adapt
11543,Urge Overkill
11596,Silent Strike
11599,The Chris Kelsey 4
11384,The Men
11618,Windom Earle
11636,Grooms
11635,Hypnomango
11646,Inkubus Sukkubus
11035,Lorelle Meets The Obsolete
414,APB
11744,The Wrong Words
11816,M-PeX
11827,Ed Schrader's Music Beat
11823,Lantern
10100,Rotterdam Ska Jazz Foundation
11893,Sex Church
11914,Scraps
11935,Hans Chew
11936,High Castle
5979,Benji Cossa
11951,Bandana Splits
11952,FLT RSK
11963,Abstract Artimus
11966,The Embarrassment
2112,Digital Primitives
12039,Disco Zombies
1244,Sloan
11901,Kitchen's Floor
12069,Mikal Cronin
12078,Chapter 24
5688,Starscream
12119,Zounds
9367,The Kyoto Connection
12152,Mighty Fine
11216,BADLUCK
8529,The Kandis Project
12166,et_
7629,environmental sound collapse
12204,Canzoniere Grecanico Salentino
12210,Heaven's Gate
9108,Pujol
12247,K-Holes
6692,Steve Gunn
12269,Call of the Wild
12271,Kellee Maize
12273,Kevin Bryce
12338,The Might Could
12354,Jack Ruby
12381,Maxime Robin
12387,Yuichiro Fujimoto
7486,The Woolen Men
12428,Gringo Star
12484,Black Fortress of Opium
12493,Phantom Payn Days
12494,Live Ones
12532,Happy Refugees
12536,EULA
12605,Azoora feat. graciellita
12608,Kenton Dunson
12610,Aucan
12611,Elemint
12615,The Sliders
12617,BJ Block & Dawn Pemberton
12618,Bryyn
12620,Sick of Sarah
12631,Inch Chua
12633,Automata
12637,TenPenny Joke
12677,Archipelago
12721,Man Bites Dog
12727,Liquor Store
12730,Regal Degal
12734,Mike Viola
12736,Void Vision
12609,Baiyu
8715,Small Radio
6345,Yale Women's Slavic Chorus
12867,Boy Friend
12871,Chelsea Wolfe
12683,Dead Gaze
12872,DIVE
12873,Expensive Looks
11208,La Big Vic
12875,Light Asylum
12876,MINKS
12877,Night Manager
12882,So So Glos
3461,The Beets
12818,The Immaculates
12939,Leona Williams and Her Dixie Band
12942,Ethel Ridley
5380,Enrico Caruso
12952,Spookey Ruben
12967,Mokhov
13004,Jonas Braasch
13020,Brown Bird
8375,Gosprom
13141,Duellen
12814,The Peach Tree
12085,Alaclair Ensemble
13173,Yva Las Vegass
13177,Happy Six
9031,The Plastic Jazz Orchestra
10066,Medo's Little Trap
10760,Strange Forces
13306,Yoni Kretzmer 2Bass Quartet
13190,Daniel Bachman
13316,Carsie Blanton
11656,Yoni Kretzmer
13318,Ehran Elisha and Roy Campbell
13337,speedy ortiz
13342,mojo monkeys
13348,Nude Beach
9427,Fuji Kureta
13017,Mutilation Rites
13388,The Baseball Project
13400,Chain & The Gang
5334,Lushlife
12779,Beme Seed
13415,Literature
13425,Marisa Anderson
13428,Disappears
11363,The Hussy
13446,Paint Fumes
13449,The Swing Ninjas
13451,Bergitta Victor
13515,Locust
13328,Emma Acs
9126,Cuddle Magic
13530,Yusuke Tsutsumi
13550,Jamie Evans
13577,Night Birds
13589,The Sand Pebbles
13729,Super Galactic Expansive
13730,Chill Carrier
13732,The Black Atlantic
13736,Peter Rudenko
13738,The Enthusiasts
13749,REDEEM
13751,You Me Tree
13753,Fast Freddie Fourier and the Transforms
13752,Fit and the Conniptions
13768,Blackbird Blackbird
13769,Ava Luna
13833,Cleaners From Venus
13890,The Suzan
13892,King Tuff
5071,Suishou no Fune
13908,The Indecent
13920,Jack Skuller
13930,Karina Buhr
13937,A Banda de Joseph Tourton
13938,Lucas Santtana
13977,WHO'S PANDA
14014,Ant Neely
14048,Dyman
14085,Origamibiro
14088,The Loom
576,Clare and The Reasons
14092,Jonah Parzen-Johnson
10479,Chris Forsyth
14159,Potty Mouth
14163,The  Easton Ellises
11579,The Easton Ellises
14168,Michael Chapman & The Woodpiles
14221,Dark Ages
14296,Evils That Never Came
14324,John Paul Keith and The One Four Fives
14343,White Wires
14344,Bee and Flower
13910,Supercute
14462,1-800-Band
14501,Wyldlife
14545,Oferta Especial
14555,Black Bones
14556,Oprachina
14563,Nuclear Santa Claust
14564,The Brought Low
15504,ui
15503,MattyBoJangles
15501,Subway Sonicbeat
15500,egr
15498,Din Sky
15496,Quelle Fromage
15497,XC3N
15307,BLEO
15494,Pulselooper
14636,Gap Dream
1511,Life In A Blender
11346,David Rovics
14668,Quest Poetics
14715,Sergi Boal
14728,Karl Hendricks Trio
14740,Howie Mitchell & Ruth Meyer
13981,Ex Cops
14951,Moore & Sons
14954,The Strangers
15027,Silence Is Sexy
15090,Starred
15092,The Letter Yellow
15151,Finding Fiction
15213,Let Fall The Sparrow
15219,Kognitif
15235,Tamaryn
15242,SOB Pariassound
15249,Aching Beauty
15250,Molecul
9686,Gluid
15289,The Monitors
15433,Misay Day
11979,K. Sparks
15440,the tunnel
15525,Inom
15485,Plumerai
15560,Parquet Courts
15567,Ex-Cult
15579,GameFace
9224,The Custodian of Records
14661,trollhead
15781,The Relatives
15803,Fried Moura
15906,E. R. Goodman
7168,Podington Bear
14423,dUASsEMIcOLCHEIASiNVERTIDAS
16026,Pavel Tukki
16027,Pete Lund
16031,The Impossebulls
16067,Mice Parade
16069,Plates Of Cake
16167,Keaton Henson
16210,Brandon Ross
14422,dUAS sEMIcOLCHEIAS iNVERTIDAS
16287,Gun Outfit
1057,Mudhoney
16364,Huge Face
16337,The Rice Cakes
677,Dropdead
5869,The 'Mericans
16375,Math the Band
12932,Mr. Bitterness And The Guilty Pleasures
16470,Orange Peels
16472,Chuck Johnson
16504,Career Suicide
1123,Pete Galub
16526,Star Rover
16527,Seaven Teares
16538,Houston Person
16544,Say Uncle
16593,The Laurels
16595,Bliss Blood & Al Street
16631,Bonjay
16624,Singvøgel
16622,Von Korf
16658,Big Eyes
16692,Eric & Magill
16714,The Moto-Gators
16731,Rabbit Rabbit
16732,Sally Seltmann
4202,Nisi Period
16755,Born Loose
5264,Glenn Jones
16762,Glenn Jones and Laura Baird
16853,Wimps
16534,Aktivehate
16876,John Wort Hannam
16894,Not The 1s
16994,Aussitôt Mort
17016,Suspicious Beasts
17017,BCBG
17042,Loopez
17052,Bleeding Rainbow
17073,Weerthof
17076,Carroll
17078,Spinefish
10979,Zachary Cale
17145,The Spectacular Fantastic
17229,The Party Faithful
17282,Chastity Belt
17341,The Chapin Sisters
6240,Remus
17419,Urbantramper
17423,Ancient Lasers
17311,Jaw Horse
17321,Mal Thursday and the Cheetahs
17397,The Bonnevilles
17326,The Rockin' Guys
2283,Suicidal Rap Orgy
17617,Angel Alanis
17696,[meta:Human]
17704,Protomartyr
17760,Trabajo
17779,The Color and Sound
17813,Honnda
17856,Noir
1517,Gary Lucas
17872,Jeffrey Lewis and the Rain
15590,Dot Wiggin Band
14348,Sci Fi Industries
17892,Gilo
17907,Ezylohm_tek
6494,Loretta Kelley
17965,Nick Otheen
15195,Swear and Shake
17784,KINGS OF THE CITY
17777,Ain't No Love
17982,Aenedra
17999,The Polish Ambassador
16183,Distemper
18017,saQi
18063,eden
13450,LOWdown
18138,Rob Rob Rob
18155,Blanket Music
18166,Speed The Plough
18170,Slowdance
18178,[creeper:Robusto]
18246,Ayla Nereo
18286,Novi Split
18248,Boogarins
18388,Overlake
11407,Kristeen Young
15145,Talk Less Say More
18484,Live Fast Die
18573,Sam Moss
18596,Priests
18598,Dead Leaf Echo
18653,Beta Dog
18655,Beta Dog杯
18687,Walt Thisney
1257,Beth Sorrentino
18766,CRTVTR
18767,Vienna Ditto
18772,The United Sons of Toil
18774,Schematics for Gravity
18799,Lucky Criminal
18814,Town Hall
18823,Viva Belgrado
18837,Jazzafari
16025,Celebration
18871,Jasmine Golan
18873,Miracles of Modern Science
18876,Alex Mason
18947,The Mystery Artist
18980,Helado Negro
9424,Uncle Woody Sullender and Seamus Cater
16192,Pk jazz Collective
18988,Vicky and The Vengents
17721,Steinregen Dubsystem
17080,intouch
19025,Projekt Klangform
19069,The Money Shot
19091,High Times
19107,Ultimate Painting
19110,Citizen Blast Kane
19115,Antethic
19122,Be Forest
19128,Cletus Got Shot
19169,Nots
18836,Ought
19172,Ex Hex
19174,Soko
19198,Camden
19271,Avaren
16852,Kai Engel
17575,Chtin Mara
19409,75 Dollar Bill
19436,Fixtures
19470,Fallen to Flux
19475,Tentacles
19484,Marco Mestichella
19557,Zulal
6416,Romashka
19453,Little Glass Men
19626,505
19674,The Mind Orchestra
19691,Zoliborz
16670,Mikroben Krieg
19810,Montana Skies
7410,Andrew Howes
13255,Dexter Britain
11575,Wurlitztraction
19838,Björn Ganzer
19840,The New Lines
19882,Novelty Citizen
19887,Deadlines
19892,La Inédita
19909,Connections
14741,fast idio
19168,Allister Thompson
20059,Marrach with H. Stewart
20084,The Golden Dawn
20108,Josh Spacek
20112,Igor Khabarov
16763,Coconut Monkeyrocket
1883,Vegaenduro
20203,Hope For Agoldensummer
20207,Kris Roche
20286,Gianluca Sgalambro
20289,Guerra de Cerdos
14795,King Capisce
20324,Cold Beat
20325,Kurt Baker
20394,Bremer
20395,Clubfratsen
20396,The Welvins
20397,Rude Gullit
20398,Cloack
20400,Hanami
17912,HAZE
20401,Stefano
12888,SonurBer
20480,Sewers
20510,Joesph C Smith's Orchestra
20518,Monk Parker
20521,A Ninja Slob Drew Me
10374,U.S. Marine Band
20532,Prince's Band
20530,Lieut. Jim Europe's 369th U.S. Infantry Hell Fighters Band
20552,King Oliver's Creole Jazz Band
20553,Bessie Smith
20559,Mary Stafford and her Jazz Band
19102,Anima
20594,J Burn
20640,Friars Society Orchestra
20641,Memphis Five
20642,Great White Way Orchestra
20653,Dropout Patrol
20663,The First Class
20667,Gene Rodemich's Orchestra
20675,David Amber
20688,Zebra
20693,E A Terra Nunca Me Pareceu Tão Distante
20703,Tempers
20696,Dazie Mae
20722,Charlie Mosbrook
20717,Mekons
19692,Jelsonic
20733,Bloodgod
20765,Lanin's Southern Serenaders
20789,Monolog
20811,Indikings
20790,Leisure-B
20813,B-Film
20818,BASIC
